season,date,home_team,away_team,hat_trick,scorer,scorer_team,goals,hat_night
20162017,2017-01-14,Detroit Red Wings,Pittsburgh Penguins,False,,,,False
20162017,2017-01-14,Arizona Coyotes,Anaheim Ducks,False,,,,False
20162017,2017-01-14,Dallas Stars,Minnesota Wild,False,,,,False
20162017,2017-01-14,Los Angeles Kings,Winnipeg Jets,False,,,,False
20162017,2017-01-15,Chicago Blackhawks,Minnesota Wild,False,,,,False
20162017,2017-01-15,Anaheim Ducks,St. Louis Blues,False,,,,False
20162017,2017-01-16,Boston Bruins,New York Islanders,False,,,,False
20162017,2017-01-16,Detroit Red Wings,Montréal Canadiens,False,,,,False
20162017,2017-01-16,Los Angeles Kings,Tampa Bay Lightning,False,,,,False
20162017,2017-01-16,Pittsburgh Penguins,Washington Capitals,True,Evgeni Malkin,Pittsburgh Penguins,3,False
20162017,2017-01-17,Columbus Blue Jackets,Carolina Hurricanes,False,,,,False
20162017,2017-01-17,Minnesota Wild,New Jersey Devils,False,,,,False
20162017,2017-01-17,Anaheim Ducks,Tampa Bay Lightning,False,,,,False
20162017,2017-01-18,Detroit Red Wings,Boston Bruins,False,,,,False
20162017,2017-01-18,Los Angeles Kings,San Jose Sharks,False,,,,False
20162017,2017-01-19,Columbus Blue Jackets,Ottawa Senators,False,,,,False
20162017,2017-01-19,Minnesota Wild,Arizona Coyotes,False,,,,False
20162017,2017-01-19,Anaheim Ducks,Colorado Avalanche,False,,,,False
20162017,2017-01-20,Boston Bruins,Chicago Blackhawks,False,,,,False
20162017,2017-01-21,Columbus Blue Jackets,Carolina Hurricanes,False,,,,False
20162017,2017-01-21,Arizona Coyotes,Tampa Bay Lightning,False,,,,False
20162017,2017-01-21,Dallas Stars,Washington Capitals,False,,,,False
20162017,2017-01-21,Minnesota Wild,Anaheim Ducks,False,,,,False
20162017,2017-01-22,Detroit Red Wings,New York Rangers,False,,,,False
20162017,2017-01-22,Pittsburgh Penguins,Boston Bruins,False,,,,False
20162017,2017-01-22,Chicago Blackhawks,Vancouver Canucks,False,,,,False
20162017,2017-01-22,Minnesota Wild,Nashville Predators,False,,,,False
20162017,2017-01-23,Arizona Coyotes,Florida Panthers,False,,,,False
20162017,2017-01-24,Boston Bruins,Detroit Red Wings,False,,,,False
20162017,2017-01-24,Pittsburgh Penguins,St. Louis Blues,False,,,,True
20162017,2017-01-24,Chicago Blackhawks,Tampa Bay Lightning,False,,,,True
20162017,2017-01-24,Dallas Stars,Minnesota Wild,False,,,,False
20162017,2017-01-25,Detroit Red Wings,Toronto Maple Leafs,False,,,,False
20162017,2017-01-25,Anaheim Ducks,Edmonton Oilers,False,,,,False
20162017,2017-01-26,Boston Bruins,Pittsburgh Penguins,False,,,,False
20162017,2017-01-26,Minnesota Wild,St. Louis Blues,False,,,,False
20162017,2017-01-26,Chicago Blackhawks,Winnipeg Jets,False,,,,False
20162017,2017-01-26,Dallas Stars,Buffalo Sabres,False,,,,False
20162017,2017-01-26,Arizona Coyotes,Vancouver Canucks,False,,,,False
20162017,2017-01-31,Pittsburgh Penguins,Nashville Predators,False,,,,False
20162017,2017-01-31,Detroit Red Wings,New Jersey Devils,False,,,,False
20162017,2017-01-31,Dallas Stars,Toronto Maple Leafs,False,,,,False
20162017,2017-01-31,Arizona Coyotes,Los Angeles Kings,False,,,,False
20162017,2017-01-31,Anaheim Ducks,Colorado Avalanche,False,,,,False
20162017,2017-02-01,Los Angeles Kings,Colorado Avalanche,False,,,,False
20162017,2017-02-02,Dallas Stars,Winnipeg Jets,False,,,,False
20162017,2017-02-02,Arizona Coyotes,Chicago Blackhawks,False,,,,False
20162017,2017-02-03,Pittsburgh Penguins,Columbus Blue Jackets,False,,,,False
20162017,2017-02-03,Detroit Red Wings,New York Islanders,False,,,,False
20162017,2017-02-04,Boston Bruins,Toronto Maple Leafs,True,William Nylander,Toronto Maple Leafs,3,False
20162017,2017-02-04,Columbus Blue Jackets,New Jersey Devils,False,,,,True
20162017,2017-02-04,Dallas Stars,Chicago Blackhawks,False,,,,False
20162017,2017-02-07,Pittsburgh Penguins,Calgary Flames,False,,,,False
20162017,2017-02-07,Detroit Red Wings,Columbus Blue Jackets,False,,,,False
20162017,2017-02-08,Minnesota Wild,Chicago Blackhawks,False,,,,False
20162017,2017-02-09,Boston Bruins,San Jose Sharks,False,,,,False
20162017,2017-02-09,Columbus Blue Jackets,Vancouver Canucks,False,,,,False
20162017,2017-02-09,Arizona Coyotes,Montréal Canadiens,False,,,,False
20162017,2017-02-10,Minnesota Wild,Tampa Bay Lightning,False,,,,False
20162017,2017-02-11,Boston Bruins,Vancouver Canucks,False,,,,False
20162017,2017-02-11,Dallas Stars,Carolina Hurricanes,False,,,,False
20162017,2017-02-11,Columbus Blue Jackets,Detroit Red Wings,False,,,,False
20162017,2017-02-11,Arizona Coyotes,Pittsburgh Penguins,False,,,,False
20162017,2017-02-12,Minnesota Wild,Detroit Red Wings,False,,,,False
20162017,2017-02-12,Boston Bruins,Montréal Canadiens,False,,,,False
20162017,2017-02-13,Columbus Blue Jackets,New York Rangers,False,,,,False
20162017,2017-02-14,Pittsburgh Penguins,Vancouver Canucks,False,,,,False
20162017,2017-02-14,Minnesota Wild,Anaheim Ducks,False,,,,False
20162017,2017-02-15,Columbus Blue Jackets,Toronto Maple Leafs,False,,,,False
20162017,2017-02-15,Detroit Red Wings,St. Louis Blues,False,,,,False
20162017,2017-02-16,Pittsburgh Penguins,Winnipeg Jets,False,,,,False
20162017,2017-02-16,Minnesota Wild,Dallas Stars,False,,,,False
20162017,2017-02-16,Los Angeles Kings,Arizona Coyotes,False,,,,False
20162017,2017-02-17,Columbus Blue Jackets,Pittsburgh Penguins,False,,,,False
20162017,2017-02-17,Anaheim Ducks,Florida Panthers,False,,,,False
20162017,2017-02-18,Detroit Red Wings,Washington Capitals,False,,,,False
20162017,2017-02-18,Chicago Blackhawks,Edmonton Oilers,False,,,,False
20162017,2017-02-18,Arizona Coyotes,San Jose Sharks,False,,,,False
20162017,2017-02-18,Dallas Stars,Tampa Bay Lightning,True,Antoine Roussel,Dallas Stars,3,False
20162017,2017-02-18,Minnesota Wild,Nashville Predators,False,,,,False
20162017,2017-02-18,Los Angeles Kings,Florida Panthers,False,,,,False
20162017,2017-02-19,Pittsburgh Penguins,Detroit Red Wings,False,,,,False
20162017,2017-02-19,Columbus Blue Jackets,Nashville Predators,False,,,,False
20162017,2017-02-19,Anaheim Ducks,Los Angeles Kings,False,,,,False
20162017,2017-02-20,Arizona Coyotes,Anaheim Ducks,False,,,,False
20162017,2017-02-21,Detroit Red Wings,New York Islanders,False,,,,False
20162017,2017-02-21,Minnesota Wild,Chicago Blackhawks,True,Jonathan Toews,Chicago Blackhawks,3,False
20162017,2017-02-22,Anaheim Ducks,Boston Bruins,False,,,,False
20162017,2017-02-23,Chicago Blackhawks,Arizona Coyotes,True,Patrick Kane,Chicago Blackhawks,3,False
20162017,2017-02-23,Los Angeles Kings,Boston Bruins,False,,,,False
20162017,2017-02-24,Dallas Stars,Arizona Coyotes,False,,,,False
20162017,2017-02-25,Los Angeles Kings,Anaheim Ducks,False,,,,False
20162017,2017-02-25,Columbus Blue Jackets,New York Islanders,False,,,,False
20162017,2017-02-25,Pittsburgh Penguins,Philadelphia Flyers,False,,,,False
20162017,2017-02-26,Dallas Stars,Boston Bruins,False,,,,False
20162017,2017-02-26,Chicago Blackhawks,St. Louis Blues,False,,,,False
20162017,2017-02-26,Arizona Coyotes,Buffalo Sabres,False,,,,False
20162017,2017-02-27,Minnesota Wild,Los Angeles Kings,False,,,,False
20162017,2017-02-28,Boston Bruins,Arizona Coyotes,False,,,,False
20162017,2017-02-28,Dallas Stars,Pittsburgh Penguins,False,,,,False
20162017,2017-03-01,Chicago Blackhawks,Pittsburgh Penguins,True,Patrick Kane,Chicago Blackhawks,3,True
20162017,2017-03-02,Boston Bruins,New York Rangers,False,,,,False
20162017,2017-03-02,Columbus Blue Jackets,Minnesota Wild,False,,,,False
20162017,2017-03-02,Dallas Stars,New York Islanders,False,,,,False
20162017,2017-03-02,Los Angeles Kings,Toronto Maple Leafs,False,,,,False
20162017,2017-03-03,Pittsburgh Penguins,Tampa Bay Lightning,False,,,,False
20162017,2017-03-03,Chicago Blackhawks,New York Islanders,False,,,,False
20162017,2017-03-03,Anaheim Ducks,Toronto Maple Leafs,False,,,,False
20162017,2017-03-04,Boston Bruins,New Jersey Devils,False,,,,False
20162017,2017-03-04,Los Angeles Kings,Vancouver Canucks,False,,,,False
20162017,2017-03-05,Pittsburgh Penguins,Buffalo Sabres,False,,,,False
20162017,2017-03-05,Minnesota Wild,San Jose Sharks,False,,,,False
20162017,2017-03-05,Anaheim Ducks,Vancouver Canucks,False,,,,False
20162017,2017-03-05,Arizona Coyotes,Carolina Hurricanes,False,,,,False
20162017,2017-03-07,Columbus Blue Jackets,New Jersey Devils,False,,,,False
20162017,2017-03-07,Minnesota Wild,St. Louis Blues,False,,,,False
20162017,2017-03-07,Anaheim Ducks,Nashville Predators,False,,,,False
20162017,2017-03-08,Dallas Stars,Ottawa Senators,False,,,,False
20162017,2017-03-08,Boston Bruins,Detroit Red Wings,False,,,,False
20162017,2017-03-09,Chicago Blackhawks,Anaheim Ducks,False,,,,False
20162017,2017-03-09,Arizona Coyotes,Ottawa Senators,False,,,,False
20162017,2017-03-09,Los Angeles Kings,Nashville Predators,False,,,,False
20162017,2017-03-10,Columbus Blue Jackets,Buffalo Sabres,False,,,,False
20162017,2017-03-10,Detroit Red Wings,Chicago Blackhawks,False,,,,False
20162017,2017-03-11,Boston Bruins,Philadelphia Flyers,False,,,,False
20162017,2017-03-11,Arizona Coyotes,New Jersey Devils,False,,,,False
20162017,2017-03-11,Los Angeles Kings,Washington Capitals,False,,,,True
20162017,2017-03-12,Chicago Blackhawks,Minnesota Wild,False,,,,True
20162017,2017-03-12,Detroit Red Wings,New York Rangers,False,,,,False
20162017,2017-03-12,Anaheim Ducks,Washington Capitals,False,,,,False
20162017,2017-03-13,Arizona Coyotes,Colorado Avalanche,False,,,,False
20162017,2017-03-13,Los Angeles Kings,St. Louis Blues,False,,,,False
20162017,2017-03-14,Los Angeles Kings,Arizona Coyotes,False,,,,False
20162017,2017-03-15,Anaheim Ducks,St. Louis Blues,False,,,,False
20162017,2017-03-16,Columbus Blue Jackets,Florida Panthers,False,,,,False
20162017,2017-03-16,Arizona Coyotes,Detroit Red Wings,False,,,,True
20162017,2017-03-16,Los Angeles Kings,Buffalo Sabres,False,,,,False
20162017,2017-03-17,Pittsburgh Penguins,New Jersey Devils,False,,,,False
20162017,2017-03-17,Anaheim Ducks,Buffalo Sabres,False,,,,False
20162017,2017-03-18,Minnesota Wild,New York Rangers,False,,,,False
20162017,2017-03-18,Arizona Coyotes,St. Louis Blues,False,,,,False
20162017,2017-03-18,Detroit Red Wings,Colorado Avalanche,False,,,,False
